HT,FT,AMY,GL,GW,GTEMP,G4432,G2670,G4744,G3092,G3486,G1533,G2639,G3823,G1378,G3105,G3102,G3098,G317,G5167,G1778,G3872,G4529,G1440,G5794,G4668,G2764,G457,G3862,G3964,G4109,G2089,G3219,G3209,G3222,G3212,G4573,G1311,G2949,G6003,G6010,G6123,G2815,G3049,YLD,CHALK,BROWN,SUB,G1888,G1958,G4156,G4382,G3136,G4145,G3106,G1266,G3927,G5997,G4553,G2179,G5006,G3992,G678,G3925
,90.90583383,20.33340536,5.688995741,2.296075334,74.43498411,-0.093278933,-0.3458045,-0.191942503,0.687701747,2.152652277,-0.039257483,1.384003918,2.697468366,-0.270493526,1.593942377,1.122287241,0.49750623,-0.333502691,1.038955695,1.523784667,-0.321003143,2.003666408,-0.152234237,0.701462085,0.491822257,0.447224352,1.989641628,-0.217212188,0.776865448,-0.541972678,-0.394550819,0.732445351,-0.039144559,0.929369526,0.273851501,2.315970179,-0.241136809,0.886233632,-1.16901865,-0.694496243,0.631964951,2.450534476,0.12554469,5.352779135,12.55570958,9.099461844,9.434999943,-0.537480632,0.403222774,-0.41758316,-0.688744072,0.984340693,-1.955535452,1.667708869,0.097815846,-0.843076889,-0.392266559,0.27556247,-0.355057549,2.132262327,0.600161877,0.817486005,0.164963118
,89.53780448,20.51601208,5.924773964,2.349667314,78.61180147,-0.033774268,0.99075439,-0.237333684,-0.231140844,0.604245435,-2.122247227,-0.234828888,-0.168240052,0.402426566,0.390742725,-0.30283757,2.310118388,-0.600254189,0.096056047,1.399353873,0.87010544,2.608563636,1.677022703,-0.230226207,-0.412125488,0.680564872,-0.534731638,1.188802581,-0.870431581,0.994791845,1.323433288,0.630635809,0.325786143,1.387312046,1.874802898,1.002986362,0.556012702,0.500863444,2.070584614,2.200985291,0.704966638,0.008336938,0.964537198,5.966752257,27.82627086,16.62010696,8.887347866,0.314720872,0.094923417,5.904413288,0.969883238,-1.420741573,4.070389539,0.750969026,0.653016436,0.745122846,1.431218965,0.993817997,0.256461274,1.298942444,-0.294952953,-0.314054474,-0.169604506
,92.82195759,23.75321581,6.255189413,2.140018302,68.2491524,0.252479805,0.204847264,0.712706868,1.413621362,2.67020616,-0.973605932,1.543728332,0.510068926,-0.771493571,1.802683637,0.660692999,0.271936717,-0.120802141,-0.128830721,0.949555502,0.484318698,0.99653906,-0.013472636,0.531650946,0.517092267,-0.142529769,0.039461622,-0.05117607,-0.13495916,-0.521319297,-0.858525426,1.86908306,0.87660694,0.788042917,-0.872902257,0.116276608,-0.016364988,0.246533172,1.910812564,1.648504252,1.205097378,2.105994822,-0.418615431,5.459246033,15.02008206,16.94282173,10.61869098,0.030700964,-0.786418057,-1.865526575,1.264382536,1.178378231,-1.317553438,0.878136928,0.335582682,-0.523824277,3.096695345,-1.079526045,-1.198805466,0.136186533,0.828323024,0.062746341,1.237099978
,88.54818098,20.56485726,5.464450891,2.176905197,70.30204818,1.718922432,0.548089471,0.272066866,1.227406047,0.351317225,-2.601142329,1.840657102,1.185711253,1.927727967,1.626477337,1.743132207,0.726821519,0.542419623,0.292000773,2.422417623,-0.184520753,1.988115504,-0.787750533,0.89733128,-0.100820376,0.00669118,2.123801016,0.604107129,2.431550976,0.06493908,-0.809564098,2.281485615,1.348164758,-0.555120158,0.317222799,2.691121082,0.730578423,0.586956602,1.417023143,1.445204012,0.240925668,1.904414397,2.255730842,5.359222128,13.70978657,20.22910271,7.438914536,-0.266855191,-0.08081664,2.010047176,-0.837274046,1.169790958,1.455875882,1.55160947,-0.654769501,-0.16700215,2.88830943,-0.492571038,0.847479826,-0.960765479,0.220401502,0.141502225,-0.134841369
,93.86262031,20.47676743,5.600989647,2.035422683,77.4541815,1.123361606,-0.863884553,-0.298899634,0.174238844,1.906741607,5.101496018,3.186344203,1.157288246,0.916527697,2.098645729,1.059117273,0.91816381,0.757833889,-0.253390663,2.553815447,0.479504533,2.753811225,0.705831225,0.344704511,-0.140322544,0.900380587,-0.01791052,0.02552171,0.435225351,0.080629592,1.586288416,-0.078679145,0.261202767,1.897730529,0.59753581,3.769662172,-0.024512594,0.518151722,0.639877963,0.690254928,0.102093979,-0.793059944,-1.225593958,6.86274304,18.25513027,14.3977579,8.988091686,0.88822341,0.202352085,1.793260791,1.002912657,0.564691818,1.176464508,2.269866412,1.057489218,0.4660109,1.29030403,0.722832368,-0.690729451,-0.374503194,0.986985269,1.259277286,0.472872229
,91.26263461,20.10990238,6.62235051,2.074471118,85.31866745,-0.062128857,0.504005802,0.089089902,0.06675704,1.087269314,2.183439489,-0.127139012,-0.987498824,-1.020964345,0.659244522,0.256401052,-0.131847959,1.035298452,-0.847713712,0.270472916,1.419960986,2.535997223,0.905808161,-0.156151659,0.846474862,-0.647517253,-0.368761475,0.850031539,0.794898764,0.321667924,-0.690637917,-0.768094779,-0.187805015,2.534472784,0.296611502,3.572853891,-1.392828808,1.011675402,0.932477932,0.806295254,-0.070220083,0.471281497,0.192268541,6.806554254,11.78339296,11.68944366,8.248810632,-0.28843558,0.790304972,3.848716347,0.970000895,0.020711363,1.978780922,0.482408151,0.90625767,-0.490788149,1.059009541,-0.662028562,0.799481627,0.263938366,-0.373887166,0.285444285,-0.100876966
,91.64371651,19.96542314,5.439447612,2.231538343,85.6024379,1.843425449,-0.775239978,-0.352800933,1.418047349,2.126412581,-1.89280766,0.269812458,0.967290598,0.042900688,2.009780279,1.520821072,1.318050552,1.329721951,0.148359141,0.787722902,-0.75507349,1.728310546,1.342190203,0.486042163,0.999397795,0.454956501,-0.139693785,0.835918335,0.252085005,0.314013908,-1.045995219,-0.607792324,-1.707250177,3.55142177,0.621668918,2.312011319,0.619977529,-0.671826861,0.178444304,0.076987092,1.145845745,-0.388690825,-0.705618273,5.6774554,18.29710724,15.77217759,9.740716903,0.138675031,1.000508171,1.835141676,0.128179945,1.1909341,1.530904571,2.180568044,0.20355355,-0.498728506,-0.375246329,0.080908501,1.044624718,0.721838932,-0.178952857,0.390424298,0.19846979
,95.68935344,21.58804062,5.71011138,1.980141837,75.70039446,-0.670062111,-1.17159992,0.092444704,0.431543595,-0.46236518,0.114413514,0.908409163,1.522600517,0.644270958,0.622942531,0.371144285,1.427172847,0.821917277,0.987515078,2.867751006,-0.201262206,1.043351024,-0.170710825,-0.739425482,0.517506677,-0.032374397,-1.066006934,0.080042109,0.492323977,-0.185697959,-0.021473448,0.097058033,0.773418903,1.186200236,1.10358359,0.653118439,-0.919513919,0.332597031,1.650120472,1.689496266,0.718258244,1.798095878,1.426733759,6.135515092,8.494926589,16.85000904,9.337086647,-0.539986095,0.91700653,-0.468967908,-0.233496944,1.941463341,0.519092028,0.534710467,-0.068239814,0.760792117,0.609333858,0.941239259,-1.291694426,0.860244973,0.549628398,-0.472180275,-0.370874333
,93.34773842,22.43426479,6.862914418,2.03996312,87.12613687,-0.540310844,-0.444509022,-0.287618777,-0.171263053,2.975743289,1.584338991,0.21101677,0.880387798,-0.242003605,-0.023598492,0.183341562,0.548577589,1.895989119,-0.864501592,1.29040712,-0.402265855,0.902076287,-1.396292521,0.182724259,0.466343719,0.059133734,0.030616693,1.527898995,2.507849459,1.807153673,1.871478383,-1.595882463,-1.485808854,2.857376051,0.691372967,1.83336433,1.196945965,0.025772593,0.901641101,1.175971547,0.302470266,2.519123768,0.311125355,6.92303036,16.45923488,11.72600133,7.234738203,0.725878923,0.097517477,3.844348153,0.29062311,0.060742805,2.033293502,-0.343190193,-0.321133191,0.576539991,1.338569747,1.878168645,1.275022396,1.484261321,0.214831741,0.374442005,0.078394292
,91.54336994,23.82495511,6.786136035,1.960775431,74.07895985,0.753093,0.264266276,0.326784145,-0.493689635,0.444280333,-0.103476646,1.197275475,0.900912846,0.235383394,-0.114867726,0.187983317,1.050456799,0.623516587,0.664187697,-1.53945321,0.446379321,-0.416768643,-0.581613091,1.053857616,-0.374764042,-0.169124183,-0.841521131,1.214227936,1.59709302,-0.354000483,1.142413439,0.342947348,1.046459842,0.392254455,0.289628003,0.812088824,0.034793726,0.84794328,-1.572055585,-2.140281234,-0.583463942,-2.177911568,-0.378784385,5.319385938,4.2882186,7.410377153,9.243392454,0.279075911,0.376054185,-0.384704899,1.079727528,1.261777295,0.191205608,0.592411499,0.06139855,0.160845645,0.344452236,0.418609484,0.591285495,2.261419262,-0.98326438,0.092297158,-0.041790811
,91.85812064,22.62716036,6.112207013,2.051279755,80.24623174,1.445596262,-0.19118541,-0.159617935,-0.001332127,-0.714586994,2.123910175,0.070123252,-1.294756455,2.066478168,0.778949149,0.569812252,0.006097736,0.748666817,0.019599285,0.374500029,-1.086129191,1.099421579,0.446726001,0.576908365,0.53198697,0.617274518,1.731081612,0.333007164,0.760234212,0.67560362,1.645805726,-0.322535259,-0.175831643,2.273386295,0.280167746,0.428349931,-0.462040757,1.017711465,2.873558141,2.716574863,0.660174024,2.939689406,-0.469898306,6.159619834,15.46831631,16.95760391,8.584086006,0.189554197,-0.013116836,2.801240546,-0.776367256,0.586349746,2.494183215,0.670403249,0.44048242,0.626364748,3.320939845,0.378731133,1.320273239,-1.247189534,0.241087618,1.156234348,-0.014173166
,88.87705545,22.8371655,6.454737058,2.091935189,72.2547594,-0.701233119,-1.127359428,0.995586524,0.507653576,0.478370077,-1.96576705,1.076107206,0.509169738,0.135029515,0.120976234,0.071590277,-0.339326649,0.842920167,-2.126119141,0.57620297,2.298002238,1.456131484,0.966004369,0.246700051,0.05014921,-0.406836259,0.91431002,0.733895529,1.373371381,-1.045321824,0.851060777,1.50262694,-0.567174397,0.992939053,1.057630387,2.711178325,-0.226055331,0.895949684,1.165754149,1.271364328,-0.581277868,0.937451825,0.648992823,5.212894057,0.588841468,14.22976404,7.333006831,-0.21880315,-0.244803246,1.911714972,0.779696104,1.767993069,0.282041931,-0.052152382,-0.698075281,0.846547951,1.282751739,1.808761315,-0.516490855,0.322956073,0.43901978,-0.549283614,1.336931954
,94.3944664,21.90094342,6.165435525,2.330030221,75.60796805,-0.299368264,0.409533297,0.557576918,-1.16262584,-0.618354605,4.58809095,0.567771971,-0.259517084,0.330204266,0.971764761,0.088100119,-0.411686963,-0.000899307,0.191707709,1.096888906,0.177197851,1.000480236,0.387327163,0.958413309,-0.041506189,0.555526648,-0.534144124,0.881876893,1.009493745,0.222420219,0.664282435,0.641170514,0.654856169,1.088740815,0.240331545,2.058603811,0.820018352,0.454886393,-1.760861598,-1.747424794,0.105190757,0.933127747,-0.892965397,6.466027924,9.945525525,2.006805813,7.614869484,1.032763111,0.054577042,-1.888525416,1.15676464,-0.674604715,-0.817344999,0.671786027,0.403345818,0.928856227,-1.164287335,0.734880436,-0.010474868,-0.361942163,-0.334563982,-0.319169448,-0.563323664
,94.27443571,22.16162061,6.571546062,2.100975991,68.86534533,0.088801056,-0.946739346,0.157659001,0.091333968,-1.156585509,3.583024857,2.240196067,0.104487767,2.276188909,-0.033160671,0.351489641,-0.811800719,0.500695092,-0.691907139,1.436761762,1.334612538,1.665523153,1.266563755,2.125960461,0.326994219,0.759926021,1.742530688,0.426381145,-0.178625116,-0.881390091,-0.372621497,1.926334324,0.999378775,-0.028209998,1.109943733,1.477921074,0.578600261,-0.248760577,1.759830162,1.658029253,0.609219641,-0.568782298,0.100838235,6.11988203,3.930594874,14.49479011,9.217096419,-0.027768604,0.35003385,2.913247824,0.354150508,0.409926363,1.610204069,0.138049769,-0.250217888,0.600328481,1.677339772,0.760077127,1.370622253,1.495196593,-0.417824794,1.146129246,1.926140018
,86.31867309,20.95035207,6.957140196,1.737835232,74.47957775,1.035599173,0.252073157,0.524087943,0.050534063,-1.283186124,-2.387858481,0.739577762,1.659388056,0.893634843,0.285729799,0.160425984,0.161198313,2.251798748,-0.314702801,1.237621548,0.116976672,1.02930102,-0.158164217,1.204719324,-0.061801599,-0.643760232,0.264236438,0.172588118,0.91093389,0.477199834,0.968338662,0.73495146,0.868581575,0.334390182,-0.35224439,2.147937572,-0.062158425,-0.269104555,-0.030321754,-0.170054633,-0.043423388,0.925239554,1.03742989,5.379446651,8.883087984,8.835872033,6.780127658,0.593864907,1.083204057,1.698550129,0.915991403,0.580963897,2.030531783,0.938758311,0.349471059,2.830305087,0.211211326,1.537914155,0.476904698,0.228228613,-0.138932493,0.480342636,1.238460653
,89.20979009,21.94401615,6.129035015,1.98632272,73.86292932,0.065426609,0.719328962,-0.404033013,0.814408309,-0.317200714,-4.278171746,1.995149569,0.069005537,-0.320406341,0.513913679,0.494264371,-0.277217213,-0.156439634,-0.265286972,2.042191967,2.107466306,0.95364838,-0.561771987,0.437029318,0.042665429,-0.406714952,-0.19456164,0.330236708,-0.523486577,0.42211766,-1.085166438,1.285437236,2.300865256,0.073741501,1.333556698,2.701847414,0.016982478,-0.352290894,2.004094054,2.045061056,0.537555446,0.208995242,2.831309502,5.602625248,7.657011163,18.77463007,7.161253781,0.059491732,0.664900021,1.46305634,0.278744628,0.910008737,2.007346531,0.423266747,0.520149032,1.48109095,3.173059698,-0.398195088,1.839408131,0.873593875,0.56721104,0.4679421,1.211278267
,83.07571352,24.78742985,6.199515707,2.108615513,81.46906781,1.786497802,0.875885122,-0.651036101,0.112551899,1.95123029,-5.088006315,2.20716341,-0.200072927,0.095972142,-0.184975975,0.319784227,1.008051522,0.190337517,-0.276082675,1.870192836,0.656970865,2.176193832,0.360602836,-0.158406243,0.107258423,0.384648022,-0.570668614,0.938165063,1.516770367,0.451624518,1.059370348,0.164670769,-0.323563038,1.336526341,0.889844858,1.950764877,-0.040282074,-0.353048474,2.30860325,2.401567974,-0.290118371,1.784418305,0.162366245,4.575540514,12.69234538,16.78562883,7.346346855,0.309467861,1.238339022,-0.99090524,-0.293335038,0.624907077,-1.284946508,-0.279077747,0.464286639,0.449965845,1.725302628,1.491036024,-0.567451098,1.305465292,1.326478634,-0.293241782,1.107960989
,90.78943634,19.00971015,5.654139793,2.044434386,78.56159044,0.515836011,-0.69433625,0.775520725,0.286059382,-0.097370275,-3.301912364,1.49646914,0.819818067,1.420863954,1.815986018,1.500550766,0.104568764,-0.677973818,1.058418519,1.687213292,-0.720946315,1.414549695,0.265247947,-0.253337802,0.924768897,-0.328154243,-0.039710735,1.292182393,0.065336596,-0.023910094,0.413940793,0.573981714,0.904369504,0.097538584,0.762740153,2.381061809,1.475535905,0.379315612,2.842650003,2.446986836,0.295088312,-0.534353555,0.346859018,5.485364625,10.55549916,21.76157452,7.351017387,0.313776918,1.328857474,-1.37652653,1.27833733,0.774405825,-1.863933237,1.30312389,0.117873109,-0.229773581,2.482957018,-0.596873817,1.247451972,1.815987385,0.141336855,1.100877314,-0.336048559
,92.81150448,21.37233036,6.655505445,2.062895337,71.26182433,0.345550805,-0.322089622,0.676316158,0.912485386,2.176208709,-0.396642551,1.129853,1.954706244,0.885676632,0.20737902,-0.521348961,0.961866334,0.31862966,-1.210680894,1.193009807,0.875186261,1.104402285,-0.770356188,1.044448952,0.012880521,-0.206220803,-0.600260179,-0.288843802,-0.017614116,0.143614755,0.937848606,1.491103647,1.546090418,-0.282017065,1.352689512,2.0951506,-0.701844914,-0.509835856,0.021039614,-0.668281954,-0.329993511,-0.229393351,2.71825387,5.611089935,19.94110208,11.08216323,10.84929634,0.413300348,0.816879093,2.664268505,-0.048542306,0.760712213,1.077480744,0.592429869,0.271163196,1.132447539,-0.704621097,-0.169595608,2.300587133,0.047609942,0.506102586,-0.279972238,1.75402949
,93.92608842,20.48469084,6.642017223,2.164536435,73.62297073,-1.791548479,-1.334468654,-0.66871967,0.580462643,0.096260968,0.557434781,1.386074556,1.255844035,-0.301208337,0.465706637,-0.569306201,0.680645424,0.69604278,0.448718664,-0.375467847,1.275055385,1.407494826,-0.606964896,0.401902172,0.360649285,-0.092853818,1.604726536,0.036194575,0.718967976,0.628440475,-1.012055678,1.256081546,1.25424976,0.756453703,-0.283144706,2.274020723,-0.195385819,0.790448265,0.319312733,0.474569273,0.228704644,1.287026602,1.264206292,6.488741944,5.861701863,14.75491842,8.469932227,0.423078949,-0.410057313,1.714120496,1.779973303,-0.23375036,2.079998245,0.300079633,0.729765471,0.048257077,1.061345738,1.027197541,0.223228303,0.198494436,0.397410122,0.109431044,0.511029072
,90.83741296,20.66928857,6.561977609,2.063903547,70.73019745,0.622040579,-0.552497292,-0.087290139,-0.168925526,0.864668885,-3.66364658,-0.705047751,0.241576378,-0.210843746,0.877005808,-0.076266992,-0.519922701,0.063825368,0.496144698,1.014401719,-0.963257771,1.303094509,0.366251979,0.12182344,0.033893924,-0.046402864,0.502073914,1.301074326,1.147196858,0.165281619,0.485444724,0.592671335,2.119229856,0.108714185,-1.200362676,4.70175893,0.628242254,1.13413118,0.481292167,0.986609239,0.80584665,0.710173085,2.166511495,5.438510779,13.44378258,9.058429571,6.99011382,0.51503404,0.634095267,-0.566058927,-0.742130091,2.188415416,0.368055855,1.122555325,0.863450718,0.403432275,1.137065585,-1.037965503,0.506410301,0.661931935,-0.022965203,-0.492283359,0.784455493
,88.57713194,20.26129018,7.536368949,2.064692483,83.74427626,-0.889008822,0.652340742,0.32693385,1.927369095,0.383370013,-4.338946088,1.000344031,1.624340377,0.671774324,1.711986909,1.05596532,-0.793894658,-1.256577817,0.648011822,-0.954512447,0.799825106,2.379339104,0.503041742,0.811108589,0.361782312,0.436295445,1.05872789,-0.409056828,1.348045449,-0.792249362,0.835147305,-1.649915481,-1.172385372,2.714438849,1.30368852,2.324794097,0.499113104,0.813298201,0.317677985,0.50173176,-0.061401752,0.503166137,-0.441518155,5.189478815,21.46039138,13.14617303,6.832750588,-0.136083237,0.233192459,1.668622273,-0.682573803,1.888487239,1.028569553,1.854044067,-0.388585756,1.267415375,1.476284992,1.107214724,0.796482287,1.418155628,0.15109813,-0.217199877,1.382483664
,90.76421091,24.59409285,6.777841595,2.095822831,75.74896017,0.548195002,-0.824567169,0.409767388,0.347118852,1.793854822,0.539599322,3.008689745,1.416676468,0.89122148,0.129442905,-1.318481619,1.119460698,1.105891094,0.722075333,0.033872642,-0.073646797,-0.647738849,0.386843677,0.243517517,0.174200301,-0.165454574,0.706283741,1.680211381,1.229165487,-0.503944361,1.510669293,1.493913069,0.508768792,1.265067492,-0.334884439,-0.608024618,-0.039586532,0.267207945,1.977595893,1.613851763,0.286983495,-0.237385294,0.568001986,5.361498775,4.159043488,20.33936029,9.837726626,-0.681770967,2.038530152,2.460192213,1.086882703,0.944565947,0.629554031,-0.064761286,-0.089410173,0.487915542,2.279233394,0.0649051,0.507963954,-1.091029938,0.467433189,-0.331129501,-1.043021764
,92.8658722,22.35937472,6.078595252,2.311758234,76.24828554,0.201679544,-0.796288078,0.065038509,-0.686614298,0.095980917,1.924188898,3.113274374,0.84558562,1.686447861,-0.457426686,0.207507545,0.060203816,1.14433708,-0.087278449,0.249727802,2.063985605,0.324746405,0.102856062,-0.247874681,0.22155476,0.153382254,1.388463564,0.294096449,-0.154541232,0.566982553,0.841576362,0.220686265,-0.575057615,0.767156866,0.944368224,2.111337859,1.618622061,-0.147576966,1.487718746,1.277345819,-0.300374795,1.224688807,0.918091243,6.353675637,13.26398181,13.22410768,9.880065572,0.49579513,-0.128716034,2.606600147,0.215859188,1.059423938,3.537186986,-0.833833157,0.314418123,-0.632831038,1.829324089,0.748298868,0.59391828,1.487842073,0.599154882,1.205035815,0.956547687
,95.08477801,21.92173372,5.72013508,2.337854872,76.12478816,-0.726978616,0.04853835,0.109657283,-0.32495482,-0.111933611,3.430629655,-0.063153809,2.010121873,0.346180944,0.270760357,0.346449468,1.180397813,1.51840638,0.335658924,1.743170957,1.763549689,2.753316372,1.05304755,-0.091271814,-0.185661673,0.451859044,0.719531163,0.036232945,0.741686011,0.800307489,1.474653969,0.083750709,1.412164072,0.736037005,0.866906404,3.339016169,-0.211261503,0.029924209,1.607043702,1.153622138,-0.495974097,0.244862326,0.504396303,7.214995793,-2.161892445,14.60597843,6.596852617,0.548717779,0.304545057,2.538329787,-0.341475742,2.282312721,1.976316419,0.328497866,0.343748569,-1.846165135,1.273223132,-0.471156833,1.162701741,2.723637201,-1.741491777,-0.208947928,0.823813052
,93.15822709,24.3865376,6.665270638,1.856883363,73.43923582,0.391489591,0.720183626,-0.129136842,0.114433896,1.09192324,0.595735284,1.39068693,2.324982445,-0.408461576,0.453973656,-0.333286264,1.730074143,-0.115808402,0.642298633,0.638193981,0.215056614,1.694092715,1.205489457,0.334734739,0.54287141,-0.597124372,-0.274018419,0.177166427,0.914823506,0.608744366,0.982161248,0.633697065,0.655133824,1.522928855,-0.28267801,1.075009152,-0.309299608,0.002783261,-0.086750515,0.430482266,0.8154577,0.572606471,-0.269773973,5.221108661,2.037131885,10.75600158,8.732352654,0.142693056,0.472354516,-0.318619113,0.696726241,3.585919319,0.090805796,0.598526057,0.273942067,1.17027053,-0.069637279,-0.177528675,-0.983589314,0.068399701,-0.347792731,-0.200562705,0.03485357
,91.61677482,22.15983593,6.745510185,2.199066499,73.47020761,0.338659714,0.982449174,-0.080754541,1.216661851,-0.071477435,0.224250639,0.326287552,0.257630803,1.322971541,0.242933999,1.111433486,-0.363076778,-0.559193521,-0.90841664,-0.250677501,0.193091996,2.45285369,0.010007016,0.483980656,0.6614865,-0.205346942,1.134735256,-0.377652966,0.848371662,-0.221214259,0.614862791,2.79626534,1.745470877,-1.056154877,1.731871474,3.027566656,-0.335000231,0.374555217,-1.195553277,-0.868252403,0.766597595,1.059173294,0.338752976,6.698205044,32.87435022,8.567114165,9.232637206,0.169482497,0.997426469,2.576895842,2.351923028,0.631900525,1.082849495,0.387876841,0.164195773,0.883686308,-1.147611547,0.527096671,0.895628771,1.257597463,-0.8408693,-0.070134947,-0.125333522
,85.54739605,23.30051362,5.990022625,2.181121009,78.68403027,0.186509821,0.715848872,0.37731374,0.287140776,0.392113377,-2.336437894,2.587522732,1.038628444,-0.397281302,-0.469306884,-1.615324374,1.73062284,1.092227621,0.620007314,1.448521809,0.503340401,0.995778678,-0.529975825,0.135596909,1.02675062,0.508178854,1.402977406,0.43775962,-0.268032484,-0.030454625,0.497357733,-0.318164739,1.003115275,0.30566257,0.823520194,1.518559779,-1.306837691,0.443632945,0.620452017,0.847359326,0.560946164,2.463452372,-1.715211611,5.106333459,13.47840403,12.32544197,7.741878514,0.160859673,-0.352311383,2.641804158,1.637403896,-0.295079896,0.904408434,0.400227531,0.141164828,0.758081991,0.894793751,0.829643675,-0.291044925,0.540868533,-1.09077388,0.874158579,1.304729481
,94.80119335,20.58821512,6.090356042,2.218713123,68.40427904,0.027454536,-0.471165946,0.551864745,0.795624798,-0.80576985,4.163374984,0.733552897,0.177597894,1.753142507,0.533225886,0.474003855,0.346222159,0.870577702,-0.073952549,2.778630204,1.220853391,1.218979477,-0.259933768,0.062852136,0.960219504,-0.061155533,0.959776462,0.261859543,0.171034021,0.24203368,-0.879761831,2.7732162,1.317912178,-1.09794246,-0.150537289,2.187932968,0.661193687,-0.690493463,1.830956963,1.692277708,-0.362128053,0.789989664,0.305251563,6.298303277,-0.653428248,20.62635288,7.341872307,0.695609978,0.258758397,0.701125232,0.41082688,0.219538792,0.712431744,1.387018276,0.062335807,1.382168462,0.339299301,0.644733247,3.089801279,0.440469039,0.153599041,-0.126525218,0.153597746
,91.50965188,22.02545139,6.558315827,1.822574962,72.54993549,0.270431907,-0.016634096,0.066140236,1.317241407,1.254265186,-1.557737794,1.267547211,1.912013429,0.101497917,0.31639751,0.725699399,0.650259429,-0.170953384,-0.648881951,0.237305026,1.271403028,1.422420238,0.271748526,-0.921844163,0.711931498,-1.055195358,-0.417332515,-1.105727972,0.281027985,0.981746662,1.702925954,1.260741487,1.45519334,-0.861308863,0.762389957,1.258526134,0.502333382,-0.164792337,0.406035188,0.59078509,0.734499856,-0.288600553,1.792847887,5.383046731,3.559246203,15.29518317,9.224023612,0.358712579,-0.289305668,3.727337666,1.353902491,2.579165591,3.049702933,0.72942369,0.509934157,0.391378335,-0.391672299,0.190647892,0.158959479,0.057786864,0.169717022,0.660926689,-0.287369403
,97.1478244,20.93175077,6.091041287,1.884451864,71.18255671,0.412742351,1.303540845,0.810516366,-0.055546482,-0.171898022,5.174867723,0.898503028,0.492916356,1.332355053,0.687495937,0.234138933,1.583037649,1.017827611,0.013211227,1.68280716,-0.825767783,1.564595468,0.365433071,-0.412298382,-0.043212633,-0.282794075,1.447775792,1.14057832,1.846796578,0.982542326,1.957793994,1.615465762,0.653898031,0.955094694,0.916785957,3.85426111,-0.380153816,-0.572159669,0.140260479,0.09105642,0.627285204,0.398551831,1.040944189,6.22822498,2.355920428,13.43863383,8.312222894,-0.35819552,0.58331719,1.862049778,1.304755888,-0.290979819,2.357121002,0.661071811,-0.290227219,0.796332508,-0.596208324,-0.656572697,-0.108026064,-0.163035534,0.120931823,0.176857145,0.173441651
,95.30488545,21.08896819,6.610063179,2.335860276,80.84550669,-0.484702297,1.25347582,0.951295603,0.283184403,0.525014757,2.420581942,0.790960661,0.011210783,1.743388548,0.126367595,0.668050476,0.292958403,0.434949944,-0.913385001,0.059433166,1.45774404,2.190516855,-0.0585473,1.320631691,-0.325151074,0.488023696,1.465038065,1.132180787,0.519056434,-0.366432884,-0.108920244,0.187034912,0.097841757,2.145473456,-0.124244111,2.166239002,0.746789405,0.872273366,0.425509997,0.673369679,-0.159482868,-0.198853259,0.732290151,7.041077534,-1.352874552,12.52537509,6.776546148,0.167303884,-0.500810782,1.170535774,0.008521315,1.075529796,0.80438272,0.209351465,-0.07000919,0.352792711,1.967934273,0.443622766,0.481162541,1.515271496,0.361355242,-0.716266632,-0.218310242
,93.36813735,20.40698947,5.733783594,2.037509386,80.3557443,0.288144153,0.327387416,0.491852836,0.105594865,-0.682695727,2.718646563,0.419325768,2.192075255,-1.215968039,1.162287583,-0.47929789,-0.616280583,0.124267835,0.447821012,1.663582326,0.769164108,1.045071579,0.587177587,0.228732133,0.003665058,-0.084212877,0.739952703,0.172045692,1.595661897,-0.544125987,0.654060846,-0.501752784,0.370920979,1.330983687,1.064341515,3.214083855,-0.018529794,1.071475476,0.460635266,0.438953927,0.177973636,1.316231462,0.028869061,6.713985019,3.246993522,15.24785655,8.646827809,-0.06379872,-0.426603197,-0.047462739,0.337294247,-0.423046386,0.169328955,2.097166946,-0.303380733,0.635297736,0.850356625,0.18875898,-0.400982285,0.287876495,1.011687946,0.384512116,0.600522382
,91.89530056,20.79165548,6.359742174,2.05166631,80.0948388,0.630943937,1.397007453,-0.220796688,0.947176558,1.936207882,-2.635968467,0.108691931,-1.038703703,1.750579283,0.180106592,-0.427345771,1.085321927,0.340110152,0.16866527,0.189073488,2.397190286,3.433201588,1.334169447,-0.136632901,0.004381939,-0.074103733,0.909336382,-0.00988754,0.287456536,0.237242101,-0.223942916,1.367641016,0.687742654,0.31628707,1.754819005,2.570331643,0.620875939,0.015348704,0.158197155,0.784733367,0.572232093,0.025040341,-0.465338153,5.980751,6.176083722,13.53422249,7.818486202,-0.132839795,0.657659111,1.525245119,1.736336195,-0.232918927,2.032176084,0.137878523,0.251115276,1.095761827,0.536403884,0.245316429,-0.054483033,0.787845178,1.016167858,0.740097498,0.637095347
